Event Name,Event_url,Venue Address,Venue City,Venue State,Venue Country,Latitude,Longitude,Time Zone,Date,Time
Hamilton (NY),http://www.ticketmaster.com/hamilton-ny-new-york-new-york-03-09-2018/event/03005301F69B3EC1,226 West 46th Street,New York,New York,United States Of America,40.75920382,-73.98676323,America/New_York,2018-03-09,20:00:00
Hamilton (NY),http://www.ticketmaster.com/hamilton-ny-new-york-new-york-05-19-2018/event/03005301F6AF3F1E,226 West 46th Street,New York,New York,United States Of America,40.75920382,-73.98676323,America/New_York,2018-05-19,14:00:00
WWE Live Starrcade,http://www.ticketmaster.com/wwe-live-starrcade-greensboro-north-carolina-11-25-2017/event/0E005334E80982A8,1921 West Gate City Blvd.,Greensboro,North Carolina,United States Of America,36.058332,-79.825534,America/New_York,2017-11-25,19:30:00
Hamilton (NY),http://www.ticketmaster.com/hamilton-ny-new-york-new-york-08-18-2018/event/03005301F6F63F77,226 West 46th Street,New York,New York,United States Of America,40.75920382,-73.98676323,America/New_York,2018-08-18,20:00:00
Chicago Blackhawks V. St. Louis Blues,http://www.ticketmaster.com/chicago-blackhawks-v-st-louis-blues-chicago-illinois-04-06-2018/event/0400530A8B341ED3,1901 W Madison,Chicago,Illinois,United States Of America,41.88124412,-87.67427375,America/Chicago,2018-04-06,19:30:00
Hamilton (NY),http://www.ticketmaster.com/hamilton-ny-new-york-new-york-02-10-2018/event/0300525BF0E98F8E,226 West 46th Street,New York,New York,United States Of America,40.75920382,-73.98676323,America/New_York,2018-02-10,14:00:00
Pittsburgh Penguins vs. New York Rangers,http://www.ticketmaster.com/pittsburgh-penguins-vs-new-york-rangers-pittsburgh-pennsylvania-12-05-2017/event/160052D68AF512E8,1001 Fifth Avenue,Pittsburgh,Pennsylvania,United States Of America,40.4388401,-79.9908551,America/New_York,2017-12-05,19:30:00
Nashville Predators vs. Florida Panthers,http://www.ticketmaster.com/nashville-predators-vs-florida-panthers-nashville-tennessee-01-20-2018/event/1B00530ECD64435B,501 Broadway,Nashville,Tennessee,United States Of America,36.159949,-86.77857,America/Chicago,2018-01-20,19:00:00
Detroit Red Wings vs. Florida Panthers,http://www.ticketmaster.com/detroit-red-wings-vs-florida-panthers-detroit-michigan-12-11-2017/event/08005310FD024E46,2645 Woodward,Detroit,Michigan,United States Of America,42.341089,-83.055434,America/New_York,2017-12-11,19:30:00
Hamilton (NY),http://www.ticketmaster.com/hamilton-ny-new-york-new-york-02-02-2018/event/0300525BF0C88F50,226 West 46th Street,New York,New York,United States Of America,40.75920382,-73.98676323,America/New_York,2018-02-02,20:00:00
San Antonio Spurs vs. Denver Nuggets,http://www.ticketmaster.com/san-antonio-spurs-vs-denver-nuggets-san-antonio-texas-01-13-2018/event/3A00531DA248352B,1 AT&T Center,San Antonio,Texas,United States Of America,29.4330386,-98.4337987,America/Chicago,2018-01-13,19:30:00
Boston Bruins vs. Winnipeg Jets,http://www.ticketmaster.com/boston-bruins-vs-winnipeg-jets-boston-massachusetts-12-21-2017/event/010052D6D7A86566,100 Legends Way,Boston,Massachusetts,United States Of America,42.365841,-71.060724,America/New_York,2017-12-21,19:00:00
Hamilton (NY),http://www.ticketmaster.com/hamilton-ny-new-york-new-york-03-14-2018/event/03005301F5A33DB4,226 West 46th Street,New York,New York,United States Of America,40.75920382,-73.98676323,America/New_York,2018-03-14,20:00:00
The Great Xscape Tour,http://www.ticketmaster.com/the-great-xscape-tour-detroit-michigan-12-21-2017/event/08005346DC3959AE,2645 Woodward,Detroit,Michigan,United States Of America,42.341089,-83.055434,America/New_York,2017-12-21,19:00:00
Los Angeles Lakers vs. Cleveland Cavaliers,http://www.ticketmaster.com/los-angeles-lakers-vs-cleveland-cavaliers-los-angeles-california-03-11-2018/event/2C00530CF7EF0D3C,1111 S. Figueroa St,Los Angeles,California,United States Of America,34.043003,-118.267253,America/Los_Angeles,2018-03-11,18:00:00
Memphis Grizzlies vs. Washington Wizards,http://www.ticketmaster.com/memphis-grizzlies-vs-washington-wizards-memphis-tennessee-01-05-2018/event/1B005304ED90C1B1,191 Beale Street,Memphis,Tennessee,United States Of America,35.1394709,-90.0514933,America/Chicago,2018-01-05,20:30:00
Monster Jam,http://www.ticketmaster.com/monster-jam-worcester-massachusetts-02-17-2018/event/01005302B91B7291,50 Foster Street,Worcester,Massachusetts,United States Of America,42.26436,-71.798487,America/New_York,2018-02-17,13:00:00
Nick Offerman: Full Bush,http://www.ticketmaster.com/nick-offerman-full-bush-chicago-illinois-12-01-2017/event/070052E6D63B4FE2,175 N State St,Chicago,Illinois,United States Of America,41.88537,-87.627457,America/Chicago,2017-12-01,19:00:00
Hamilton (NY),http://www.ticketmaster.com/hamilton-ny-new-york-new-york-08-01-2018/event/03005301F6673EA4,226 West 46th Street,New York,New York,United States Of America,40.75920382,-73.98676323,America/New_York,2018-08-01,14:00:00
Børns,http://www.ticketmaster.com/brns-oakland-california-01-17-2018/event/1C005346D6CB7AFB,1807 Telegraph Ave,Oakland,California,United States Of America,37.8077176,-122.2700597,America/Los_Angeles,2018-01-17,20:00:00
Hamilton (NY),http://www.ticketmaster.com/hamilton-ny-new-york-new-york-06-06-2018/event/03005301F60A3E43,226 West 46th Street,New York,New York,United States Of America,40.75920382,-73.98676323,America/New_York,2018-06-06,20:00:00
Golden State Warriors vs. LA Clippers,http://www.ticketmaster.com/golden-state-warriors-vs-la-clippers-oakland-california-02-22-2018/event/1C005309C126885C,7000 Coliseum Way,Oakland,California,United States Of America,37.74691455,-122.2008533,America/Los_Angeles,2018-02-22,19:30:00
Hamilton (NY),http://www.ticketmaster.com/hamilton-ny-new-york-new-york-04-04-2018/event/03005301F5F43DD5,226 West 46th Street,New York,New York,United States Of America,40.75920382,-73.98676323,America/New_York,2018-04-04,20:00:00
Monster Jam,http://www.ticketmaster.com/monster-jam-st-louis-missouri-03-04-2018/event/06005318EA7B9714,701 Convention Plaza,St Louis,Missouri,United States Of America,38.630801,-90.191488,America/Chicago,2018-03-04,15:00:00
Hamilton (NY),http://www.ticketmaster.com/hamilton-ny-new-york-new-york-06-12-2018/event/03005301F60A3E47,226 West 46th Street,New York,New York,United States Of America,40.75920382,-73.98676323,America/New_York,2018-06-12,19:00:00
Hamilton (Chicago),http://www.ticketmaster.com/hamilton-chicago-chicago-illinois-02-01-2018/event/070052FD7C8F1D09,18 West Monroe,Chicago,Illinois,United States Of America,41.8806877,-87.6283837,America/Chicago,2018-02-01,19:30:00
Hamilton (NY),http://www.ticketmaster.com/hamilton-ny-new-york-new-york-06-03-2018/event/03005301F71E3F8B,226 West 46th Street,New York,New York,United States Of America,40.75920382,-73.98676323,America/New_York,2018-06-03,15:00:00
Pixies,http://www.ticketmaster.com/pixies-oakland-california-12-07-2017/event/1C0052AFAF3F4B77,1807 Telegraph Ave,Oakland,California,United States Of America,37.8077176,-122.2700597,America/Los_Angeles,2017-12-07,20:00:00
Hamilton (Chicago),http://www.ticketmaster.com/hamilton-chicago-chicago-illinois-04-22-2018/event/070052FD7E9E2312,18 West Monroe,Chicago,Illinois,United States Of America,41.8806877,-87.6283837,America/Chicago,2018-04-22,14:00:00
Hamilton (Chicago),http://www.ticketmaster.com/hamilton-chicago-chicago-illinois-02-14-2018/event/070052FD7D91202B,18 West Monroe,Chicago,Illinois,United States Of America,41.8806877,-87.6283837,America/Chicago,2018-02-14,13:30:00
Hamilton (NY),http://www.ticketmaster.com/hamilton-ny-new-york-new-york-08-15-2018/event/03005301F66A3EB9,226 West 46th Street,New York,New York,United States Of America,40.75920382,-73.98676323,America/New_York,2018-08-15,14:00:00
Hamilton (Chicago),http://www.ticketmaster.com/hamilton-chicago-chicago-illinois-02-11-2018/event/070052FD7E6E22CA,18 West Monroe,Chicago,Illinois,United States Of America,41.8806877,-87.6283837,America/Chicago,2018-02-11,14:00:00
Hamilton (NY),http://www.ticketmaster.com/hamilton-ny-new-york-new-york-02-22-2018/event/0300525BEEAC8C60,226 West 46th Street,New York,New York,United States Of America,40.75920382,-73.98676323,America/New_York,2018-02-22,19:00:00
Detroit Red Wings vs. Ottawa Senators,http://www.ticketmaster.com/detroit-red-wings-vs-ottawa-senators-detroit-michigan-03-31-2018/event/08005310FD694EEE,2645 Woodward,Detroit,Michigan,United States Of America,42.341089,-83.055434,America/New_York,2018-03-31,14:00:00
Avenged Sevenfold with Breaking Benjamin and Bullet for My Valentine,http://www.ticketmaster.com/avenged-sevenfold-with-breaking-benjamin-and-grand-rapids-michigan-01-14-2018/event/08005334E9BA5377,130 Fulton West,Grand Rapids,Michigan,United States Of America,42.962098,-85.67158,America/New_York,2018-01-14,18:25:00
Hamilton (Chicago),http://www.ticketmaster.com/hamilton-chicago-chicago-illinois-02-24-2018/event/070052FD7DE821D1,18 West Monroe,Chicago,Illinois,United States Of America,41.8806877,-87.6283837,America/Chicago,2018-02-24,14:00:00
Buffalo Bills vs. Indianapolis Colts,http://www.ticketmaster.com/buffalo-bills-vs-indianapolis-colts-orchard-park-new-york-12-10-2017/event/0000527CD304FB3F,1 Bills Drive,Orchard Park,New York,United States Of America,42.77320745,-78.78804278,America/New_York,2017-12-10,13:00:00
Hamilton (NY),http://www.ticketmaster.com/hamilton-ny-new-york-new-york-03-29-2018/event/03005301F5EB3DCF,226 West 46th Street,New York,New York,United States Of America,40.75920382,-73.98676323,America/New_York,2018-03-29,19:00:00
Hamilton (Chicago),http://www.ticketmaster.com/hamilton-chicago-chicago-illinois-04-26-2018/event/070052FD7D281F2C,18 West Monroe,Chicago,Illinois,United States Of America,41.8806877,-87.6283837,America/Chicago,2018-04-26,19:30:00
Tampa Bay Lightning V Boston Bruins,http://www.ticketmaster.com/tampa-bay-lightning-v-boston-bruins-tampa-florida-03-17-2018/event/0D0052F8E8BCB936,401 Channelside Dr,Tampa,Florida,United States Of America,27.942743,-82.451772,America/New_York,2018-03-17,19:00:00
Hamilton (NY),http://www.ticketmaster.com/hamilton-ny-new-york-new-york-01-10-2018/event/0300525BEE968AEB,226 West 46th Street,New York,New York,United States Of America,40.75920382,-73.98676323,America/New_York,2018-01-10,20:00:00
Hamilton (NY),http://www.ticketmaster.com/hamilton-ny-new-york-new-york-08-07-2018/event/03005301F6683EAE,226 West 46th Street,New York,New York,United States Of America,40.75920382,-73.98676323,America/New_York,2018-08-07,19:00:00
Hamilton (Chicago),http://www.ticketmaster.com/hamilton-chicago-chicago-illinois-02-25-2018/event/070052FD7E7822F2,18 West Monroe,Chicago,Illinois,United States Of America,41.8806877,-87.6283837,America/Chicago,2018-02-25,14:00:00
Robert Plant and the Sensational Space Shifters,http://www.ticketmaster.com/robert-plant-and-the-sensational-space-new-york-new-york-02-14-2018/event/3B005335EF902259,2124 Broadway @ 74th St,New York,New York,United States Of America,40.779925,-73.980673,America/New_York,2018-02-14,20:00:00
Hamilton (NY),http://www.ticketmaster.com/hamilton-ny-new-york-new-york-06-08-2018/event/03005301F71E3F8D,226 West 46th Street,New York,New York,United States Of America,40.75920382,-73.98676323,America/New_York,2018-06-08,20:00:00
Hamilton (NY),http://www.ticketmaster.com/hamilton-ny-new-york-new-york-03-16-2018/event/03005301F69E3EC9,226 West 46th Street,New York,New York,United States Of America,40.75920382,-73.98676323,America/New_York,2018-03-16,20:00:00
The Great Xscape Tour,http://www.ticketmaster.com/the-great-xscape-tour-jackson-mississippi-12-09-2017/event/1B00532DF669C56A,1207 Mississippi St,Jackson,Mississippi,United States Of America,32.3012298,-90.1716604,America/Chicago,2017-12-09,19:30:00
Hamilton (NY),http://www.ticketmaster.com/hamilton-ny-new-york-new-york-04-28-2018/event/03005301F6AA3F03,226 West 46th Street,New York,New York,United States Of America,40.75920382,-73.98676323,America/New_York,2018-04-28,14:00:00
Hamilton (NY),http://www.ticketmaster.com/hamilton-ny-new-york-new-york-02-09-2018/event/0300525BF0E38F8B,226 West 46th Street,New York,New York,United States Of America,40.75920382,-73.98676323,America/New_York,2018-02-09,20:00:00
Sacramento Kings vs. Boston Celtics,http://www.ticketmaster.com/sacramento-kings-vs-boston-celtics-sacramento-california-03-25-2018/event/1C00530B994B6A8D,500 David J Stern Walk,Sacramento,California,United States Of America,38.580372,-121.500231,America/Los_Angeles,2018-03-25,15:00:00
Hamilton (NY),http://www.ticketmaster.com/hamilton-ny-new-york-new-york-03-22-2018/event/0300530786880E35,226 West 46th Street,New York,New York,United States Of America,40.75920382,-73.98676323,America/New_York,2018-03-22,19:00:00
Monster Energy AMA Supercross,http://www.ticketmaster.com/monster-energy-ama-supercross-anaheim-california-01-06-2018/event/090053449B0029CE,2000 Gene Autry Way,Anaheim,California,United States Of America,33.80003,-117.883043,America/Los_Angeles,2018-01-06,18:30:00
Hamilton (Chicago),http://www.ticketmaster.com/hamilton-chicago-chicago-illinois-01-25-2018/event/070052FD7C821CDC,18 West Monroe,Chicago,Illinois,United States Of America,41.8806877,-87.6283837,America/Chicago,2018-01-25,19:30:00
Oklahoma City Thunder vs. Los Angeles Lakers,http://www.ticketmaster.com/oklahoma-city-thunder-vs-los-angeles-oklahoma-city-oklahoma-02-04-2018/event/0C00530EE1F03F8D,100 West Reno,Oklahoma City,Oklahoma,United States Of America,35.463391,-97.514594,America/Chicago,2018-02-04,13:00:00
Hamilton (NY),http://www.ticketmaster.com/hamilton-ny-new-york-new-york-06-16-2018/event/03005301F7203F97,226 West 46th Street,New York,New York,United States Of America,40.75920382,-73.98676323,America/New_York,2018-06-16,14:00:00
Seattle Mariners vs. Cleveland Indians,http://www.ticketmaster.com/seattle-mariners-vs-cleveland-indians-seattle-washington-03-29-2018/event/0F005358D0F5372E,Mailing Address: P.O. Box 4100 ,Seattle,Washington,United States Of America,47.590333,-122.33285,America/Los_Angeles,2018-03-29,19:10:00
Boston Celtics vs. Indiana Pacers,http://www.ticketmaster.com/boston-celtics-vs-indiana-pacers-boston-massachusetts-03-11-2018/event/0100530EE7415F8B,100 Legends Way,Boston,Massachusetts,United States Of America,42.365841,-71.060724,America/New_York,2018-03-11,19:30:00
FKJ,http://www.ticketmaster.com/fkj-oakland-california-12-15-2017/event/1C00532BDC6C5C9E,1807 Telegraph Ave,Oakland,California,United States Of America,37.8077176,-122.2700597,America/Los_Angeles,2017-12-15,20:00:00
Nashville Predators vs. Vegas Golden Knights,http://www.ticketmaster.com/nashville-predators-vs-vegas-golden-knights-nashville-tennessee-12-08-2017/event/1B00530FB1B97ED1,501 Broadway,Nashville,Tennessee,United States Of America,36.159949,-86.77857,America/Chicago,2017-12-08,19:00:00
Ed Sheeran: 2018 North American Stadium Tour,http://www.ticketmaster.com/ed-sheeran-2018-north-american-stadium-arlington-texas-10-27-2018/event/0C005333A59E25DF,One AT&T Way,Arlington,Texas,United States Of America,32.74790427,-97.09345578,America/Chicago,2018-10-27,19:00:00
Maluma,http://www.ticketmaster.com/maluma-laredo-texas-04-21-2018/event/3A00536BF4E77557,6700 Arena Blvd.,Laredo,Texas,United States Of America,27.558251,-99.450153,America/Chicago,2018-04-21,19:00:00
A Glorious Christmas 2017,http://www.ticketmaster.com/a-glorious-christmas-2017-louisville-kentucky-12-16-2017/event/16005316A7D737D5,937 Phillips Ln. @ Freedom Way,Louisville,Kentucky,United States Of America,38.1124,-85.6929659,America/New_York,2017-12-16,19:00:00
Boston Celtics vs. Washington Wizards,http://www.ticketmaster.com/boston-celtics-vs-washington-wizards-boston-massachusetts-03-14-2018/event/0100530EE7325F80,100 Legends Way,Boston,Massachusetts,United States Of America,42.365841,-71.060724,America/New_York,2018-03-14,20:00:00
Hamilton (NY),http://www.ticketmaster.com/hamilton-ny-new-york-new-york-01-16-2018/event/0300525BEE978AF6,226 West 46th Street,New York,New York,United States Of America,40.75920382,-73.98676323,America/New_York,2018-01-16,19:00:00
Pittsburgh Penguins vs. New York Islanders,http://www.ticketmaster.com/pittsburgh-penguins-vs-new-york-islanders-pittsburgh-pennsylvania-12-07-2017/event/160052D68AF812FA,1001 Fifth Avenue,Pittsburgh,Pennsylvania,United States Of America,40.4388401,-79.9908551,America/New_York,2017-12-07,19:00:00
Hamilton (Chicago),http://www.ticketmaster.com/hamilton-chicago-chicago-illinois-02-15-2018/event/070052FD7CAA1DE8,18 West Monroe,Chicago,Illinois,United States Of America,41.8806877,-87.6283837,America/Chicago,2018-02-15,19:30:00
Alan Jackson: Honky Tonk Highway Tour,http://www.ticketmaster.com/alan-jackson-honky-tonk-highway-tour-independence-missouri-02-08-2018/event/0600536AD6A588DF,19100 E. Valley View Parkway,Independence,Missouri,United States Of America,39.0375863,-94.3556285,America/Chicago,2018-02-08,19:30:00
